t x v M dripped?
19.2268 0.19 1.08236 0.0942548 1
19.2775 0.19 1.08236 0.0942548 1
19.3282 0.19 1.08236 0.0942548 1
19.3789 0.19 1.08236 0.0942548 1
19.3889 0.15075 0.958241 0.0737805 0
19.4296 0.19 1.08236 0.0942548 1
19.4803 0.19 1.08236 0.0942548 1
19.5311 0.19 1.08236 0.0942548 1
19.5818 0.19 1.08236 0.0942548 1
19.6325 0.19 1.08236 0.0942548 1
19.6832 0.19 1.08236 0.0942548 1
19.7339 0.19 1.08236 0.0942548 1
19.7846 0.19 1.08236 0.0942548 1
19.8353 0.19 1.08236 0.0942548 1
19.8503 0.155441 0.921493 0.0762955 0
19.886 0.19 1.08236 0.0942548 1
19.9367 0.19 1.08236 0.0942548 1
19.9874 0.19 1.08236 0.0942548 1
20.0381 0.19 1.08236 0.0942548 1
20.0888 0.19 1.08236 0.0942548 1
20.1395 0.19 1.08236 0.0942548 1
20.1902 0.19 1.08236 0.0942548 1
20.2409 0.19 1.08236 0.0942548 1
20.2916 0.19 1.08236 0.0942548 1
20.3116 0.160001 0.906102 0.0788105 0
20.3423 0.19 1.08236 0.0942548 1
20.393 0.19 1.08236 0.0942548 1
20.4437 0.19 1.08236 0.0942548 1
20.4944 0.19 1.08236 0.0942548 1
20.5451 0.19 1.08236 0.0942548 1
20.5958 0.19 1.08236 0.0942548 1
20.6466 0.19 1.08236 0.0942548 1
20.6973 0.19 1.08236 0.0942548 1
20.748 0.19 1.08236 0.0942548 1
20.773 0.164536 0.911051 0.0813255 0
20.7987 0.19 1.08236 0.0942548 1
20.8494 0.19 1.08236 0.0942548 1
20.9001 0.19 1.08236 0.0942548 1
20.9508 0.19 1.08236 0.0942548 1
21.0015 0.19 1.08236 0.0942548 1
21.0522 0.19 1.08236 0.0942548 1
21.1029 0.19 1.08236 0.0942548 1
21.1536 0.19 1.08236 0.0942548 1
21.2043 0.19 1.08236 0.0942548 1
21.2343 0.16914 0.932735 0.0838405 0
21.255 0.19 1.08236 0.0942548 1
21.3057 0.19 1.08236 0.0942548 1
21.3564 0.19 1.08236 0.0942548 1
21.4071 0.19 1.08236 0.0942548 1
21.4578 0.19 1.08236 0.0942548 1
21.5085 0.19 1.08236 0.0942548 1
21.5592 0.19 1.08236 0.0942548 1
21.6099 0.19 1.08236 0.0942548 1
21.6606 0.19 1.08236 0.0942548 1
21.6956 0.173883 0.965947 0.0863555 0
21.7113 0.19 1.08236 0.0942548 1
21.7621 0.19 1.08236 0.0942548 1
21.8128 0.19 1.08236 0.0942548 1
21.8635 0.19 1.08236 0.0942548 1
21.9142 0.19 1.08236 0.0942548 1
21.9649 0.19 1.08236 0.0942548 1
22.0156 0.19 1.08236 0.0942548 1
22.0663 0.19 1.08236 0.0942548 1
22.117 0.19 1.08236 0.0942548 1
22.157 0.178809 1.00485 0.0888705 0
22.1677 0.19 1.08236 0.0942548 1
22.2184 0.19 1.08236 0.0942548 1
22.2691 0.19 1.08236 0.0942548 1
22.3198 0.19 1.08236 0.0942548 1
22.3705 0.19 1.08236 0.0942548 1
22.4212 0.19 1.08236 0.0942548 1
22.4719 0.19 1.08236 0.0942548 1
22.5226 0.19 1.08236 0.0942548 1
22.5733 0.19 1.08236 0.0942548 1
22.6183 0.183931 1.04383 0.0913855 0
22.624 0.19 1.08236 0.0942548 1
22.6747 0.19 1.08236 0.0942548 1
22.7254 0.19 1.08236 0.0942548 1
22.7761 0.19 1.08236 0.0942548 1
22.8268 0.19 1.08236 0.0942548 1
22.8775 0.19 1.08236 0.0942548 1
22.9283 0.19 1.08236 0.0942548 1
22.979 0.19 1.08236 0.0942548 1
23.0297 0.19 1.08236 0.0942548 1
23.0797 0.189239 1.07812 0.0939005 0
23.0804 0.19 1.08236 0.0942548 1
23.1311 0.19 1.08236 0.0942548 1
23.1818 0.19 1.08236 0.0942548 1
23.2325 0.19 1.08236 0.0942548 1
23.2832 0.19 1.08236 0.0942548 1
23.3339 0.19 1.08236 0.0942548 1
23.3846 0.19 1.08236 0.0942548 1
23.4353 0.19 1.08236 0.0942548 1
23.486 0.19 1.08236 0.0942548 1
23.541 0.194699 1.10425 0.0964155 0
23.5367 0.19 1.08236 0.0942548 1
23.5874 0.19 1.08236 0.0942548 1
23.6381 0.19 1.08236 0.0942548 1
23.6888 0.19 1.08236 0.0942548 1
23.7395 0.19 1.08236 0.0942548 1
23.7902 0.19 1.08236 0.0942548 1
23.8409 0.19 1.08236 0.0942548 1
23.8916 0.19 1.08236 0.0942548 1
23.9423 0.19 1.08236 0.0942548 1
23.993 0.19 1.08236 0.0942548 1
23.998 0.145827 1.01395 0.0712655 0
24.0438 0.19 1.08236 0.0942548 1
24.0945 0.19 1.08236 0.0942548 1
24.1452 0.19 1.08236 0.0942548 1
24.1959 0.19 1.08236 0.0942548 1
24.2466 0.19 1.08236 0.0942548 1
24.2973 0.19 1.08236 0.0942548 1
24.348 0.19 1.08236 0.0942548 1
24.3987 0.19 1.08236 0.0942548 1
24.4494 0.19 1.08236 0.0942548 1
24.4594 0.15075 0.958241 0.0737805 0
24.5001 0.19 1.08236 0.0942548 1
